source_id,spec_class,teff_K,L_Lsun,R_gaia_Rsun,R_derived_Rsun,R_resid_pct
391422432935741824,G,5765.628,1.2694291,1.1287178,1.1291825,0.041173046
2093248695074113024,G,5560.8115,0.81028956,0.9736742,0.96983295,-0.39451079
1361066138147512064,G,5596.57,0.79335845,0.9497824,0.94742318,-0.24839577
5580348345091933696,G,5628.0522,2.802198,1.7543851,1.7607039,0.36017417
5846143461377354496,G,5533.793,2.9564025,1.8774517,1.8706353,-0.3630674
1857257284595238912,G,5665.543,1.0679089,1.0769181,1.0725985,-0.40110793
4758542293288095232,G,5341.4946,0.64283687,0.9374596,0.9362201,-0.13221868
6437678518079868032,G,5684.6567,0.9185976,0.99352396,0.98811463,-0.54445903
1871314987435003904,G,5505.924,0.85096574,1.0169702,1.0137918,-0.31253625
6671675311389631488,G,5968.4263,1.5782387,1.1722752,1.1749512,0.22827522
943260584406168832,G,5459.688,0.64478827,0.9003621,0.89748268,-0.31980723
4095907763840741248,G,5917.0596,1.4442568,1.143819,1.1435719,-0.021601093
2414015681868670208,G,5884.022,2.1504323,1.4106532,1.4111315,0.033903043
6604449589918050432,G,5785.9497,2.6683307,1.638268,1.6256374,-0.77097333
1933491957657777152,G,5698.126,1.2832942,1.1648619,1.1623908,-0.21213309
4100939403967060224,G,5302.2197,0.61346316,0.9274504,0.92817949,0.07861207
719655997041394816,G,5403.0747,0.4220947,0.77125293,0.74144026,-3.865485
1030299917724142336,G,5739.9805,0.86405605,0.93997353,0.93994682,-0.0028411909
5254255083497132672,G,5888.01,1.1341445,1.0290372,1.0234115,-0.54669876
6743502965764987008,G,5695.5117,0.8306504,0.9374723,0.93604516,-0.15223243
1814530194010059648,G,5966.3853,2.5289917,1.4832133,1.4883473,0.34613735
1215691459501551360,G,5542.084,2.2613876,1.6348021,1.6311521,-0.22326941
755340818717760768,G,5547.5903,0.6826532,0.89601487,0.8944261,-0.17731466
1955720749877472128,G,5569.2803,1.2137978,1.1840422,1.1833908,-0.055016641
2290385563652512640,G,5374.27,0.7748992,1.0131496,1.0153992,0.22203739
1928671458162129408,G,5678.0786,0.77373654,0.9204296,0.90896448,-1.2456266
5420555804834427904,G,5879.489,1.7189819,1.2655544,1.2636001,-0.15442317
421129072458737920,G,5709.0005,0.7996499,0.92252046,0.91407734,-0.91522317
1702261638676061568,G,5820.2153,2.37713,1.5767715,1.5163572,-3.831517
1626389082887399424,G,5615.738,0.78152907,0.9315614,0.93392511,0.25373671
4142196000776314752,G,5871.6895,1.4834603,1.1761909,1.1769688,0.06613984
1858046802665197440,G,5721.7456,0.9046742,0.9758929,0.96792604,-0.816366
2079494045131825536,G,5302.761,1.1422933,1.2504283,1.2663037,1.2695953
1985755112583969792,G,5754.2695,3.210659,1.7737585,1.8028926,1.6425065
595445023148260352,G,5935.591,1.8319229,1.2829009,1.2799082,-0.23327603
2219765031314539008,G,5850.9155,1.3675565,1.1354947,1.138094,0.22891671
5800095605170670336,G,5791.066,1.7793256,1.3229493,1.3251464,0.16607228
373137000510829056,G,5944.836,1.9059521,1.301735,1.3014557,-0.021454724
2031706040022048768,F,6002.079,2.0114193,1.3114187,1.3115989,0.013742887
5609322916029888000,F,7057.392,5.279114,1.5127735,1.5368985,1.5947559
53406067197946112,F,6346.163,1.435926,0.99177855,0.99128092,-0.050175952
2538816539454218112,F,6027.974,2.497186,1.4489288,1.4488915,-0.0025740585
1999891877185927808,F,6702.918,9.165224,1.8143331,2.2448994,23.731383
6772922877565227520,F,6293.027,2.3524308,1.3096513,1.2903051,-1.4772057
1971058524777089024,F,6455.9214,1.600845,0.982686,1.011373,2.9192388
1065122928444442752,F,6006.0146,1.334209,1.0616105,1.0668229,0.4909892
4102899146038850432,F,6002.531,3.6073372,1.757249,1.7562151,-0.058836084
5872338810507027968,F,6166.1865,1.411231,1.040594,1.0409237,0.031685179
1622538593166338432,F,6006.12,1.9096048,1.2766722,1.2762534,-0.03280688
5540250874024089856,F,6478.3345,3.0178583,1.377745,1.3790368,0.093759699
435874794696430336,F,6444.728,2.9808607,1.3850496,1.3848885,-0.011629681
2010147503175841280,F,6727.9873,4.3318715,1.4967986,1.5318654,2.3427893
2713558967519127040,F,6233.6865,3.3772054,1.5793353,1.5755855,-0.23742705
3119593699533132544,F,6231.579,2.2728825,1.3645169,1.2934375,-5.2091268
4863286787471867776,F,6184.965,3.9434772,1.7322248,1.7294911,-0.15781351
1869296318448459648,F,6188.905,1.6615522,1.1210705,1.1211985,0.011421136
5872761263517468288,F,6297.2017,1.6086304,1.3520621,1.0655801,-21.188526
1847907175143201408,F,6004.05,2.5453982,1.4883176,1.474492,-0.92894012
4683354866386442240,F,6104.2207,3.024962,1.5552462,1.5550798,-0.010702051
6205158536382586240,F,6042.201,1.7078974,1.281135,1.192597,-6.9109032
1151298664100233216,F,6438.1294,3.3591096,1.4660535,1.4731462,0.48379439
1697766732062677248,F,6362.827,2.2964323,1.2476263,1.2470382,-0.047138339
2061568810164500352,F,6383.4805,5.980661,1.9958088,1.9994598,0.1829345
4588514055691458560,F,6032.6387,2.2016375,1.3464638,1.3583492,0.88271331
5544315631071286784,F,6181.109,2.3039665,1.320967,1.3236051,0.19971084
2075430731201095680,F,6323.565,3.439731,1.541732,1.5452239,0.22649439
6540708736197046912,F,6572.072,4.4935155,1.6333123,1.63509,0.10883905
5339098520309903744,F,6623.4897,5.3471766,1.754703,1.7560695,0.077875076
2023753375458742656,F,6628.4224,3.7799308,1.4643387,1.4742622,0.67767849
6395725689845915392,F,6109.665,1.8421649,1.2335327,1.2113862,-1.7953732
1847233999146916224,F,6208.1313,2.2312822,1.2929074,1.2912449,-0.12858501
5258093959595628544,F,6242.104,1.7922051,1.1449196,1.1446824,-0.020715423
253297178048345088,F,7434.4272,5.744989,1.441379,1.4447834,0.23618871
1857042398791310848,F,6481.721,3.2847786,1.4368124,1.4372276,0.028896611
3524852240756507392,F,6061.4336,3.8614886,1.8033084,1.7818857,-1.1879682
3043354422255843328,F,6689.1807,5.5337567,1.7571537,1.751529,-0.32010224
5647945529696617472,F,6320.4966,3.3908253,1.5624614,1.5356897,-1.7134328
2032871728503518336,F,6110.222,2.320306,1.3640771,1.359289,-0.35101139
2125869487083389184,F,6694.3276,5.127668,1.6755853,1.683446,0.46913084
547547242922534912,F,7107.7285,2.2560928,0.98633635,0.99053535,0.42571704
5719595582879567488,F,6325.2627,2.1336632,1.2166156,1.2163511,-0.021738911
2974208266288624256,F,6160.0117,1.9812132,1.2368102,1.2358213,-0.079951772
511772600594823808,F,6735.282,1.3669404,0.8584034,0.85865041,0.028775745
4186773363265262592,F,6491.0254,4.9794717,1.7650125,1.7644858,-0.029838774
599099116900013952,F,6326.808,2.2017171,1.2404155,1.2349933,-0.43712614
433674500126005504,F,6451.142,2.7475927,1.3311232,1.3269548,-0.31314793
2053826873899487616,F,7195.6807,7.1845255,1.7253603,1.7246796,-0.039449835
4506520690507067904,F,6320.174,5.0087,1.8656615,1.8666272,0.05176434
5614320093310443008,F,6780.484,5.341147,1.6716762,1.6747463,0.18365591
4519247778090225408,F,6040.4233,1.2150317,1.0106549,1.0064964,-0.4114679
354950498369782912,F,6148.825,1.4927384,1.0698389,1.0766158,0.63345017
2013524378258910464,F,6950.06,4.536016,1.4550948,1.4689714,0.95365645
1810336519237235584,F,6738.67,6.3440266,1.8486211,1.8479375,-0.036978494
5253253256593585664,F,6502.542,4.2732773,1.633323,1.6287985,-0.27701056
4449686861408907648,F,6198.439,1.3995699,1.082405,1.0258546,-5.2245173
5355103801786977024,F,6406.0884,5.3789973,1.8763962,1.8828597,0.34446563
329798929364586624,F,6278.148,4.3015146,1.7586923,1.7530761,-0.31934101
1960381957626513536,F,6454.6597,4.4307375,1.6819149,1.6832339,0.078422783
4073539127496932096,F,6026.8525,1.8247643,1.2386906,1.2390117,0.025926169
5836046749289792128,F,6581.217,6.448187,1.9576877,1.9532577,-0.226286
1986415953431524864,F,6095.735,4.4435835,1.8927023,1.8900256,-0.14142451
1346177891714400000,F,6239.1987,2.1497877,1.2563775,1.2548543,-0.12123495
5893328861137561728,F,6577.32,2.9948623,1.2865393,1.3327345,3.5906575
6482645623076557952,F,6847.5024,7.4326973,1.9373281,1.9371444,-0.0094815949
3327226604895885568,F,6485.0166,3.163606,1.4043305,1.4090363,0.33508981
4482058412179453312,F,6018.722,4.5771914,1.9670874,1.9676331,0.027743738
4759513780530592896,F,6058.4297,1.5912975,1.1437722,1.1450085,0.10808849
4289822857202191744,F,6562.366,4.362059,1.6178787,1.6157644,-0.13068426
5300634992186721536,F,6443.5815,3.5206537,1.4972379,1.5056019,0.55863081
3138753548640102144,F,6601.9697,3.2992287,1.3772027,1.3883927,0.81251576
5997348781466319488,F,7126.6626,2.492764,1.036922,1.0356699,-0.12075349
3346848562422831104,F,7096.2773,4.620728,1.4008476,1.4221559,1.5211004
5350580445317135744,F,6026.36,2.184327,1.355791,1.3558194,0.0020948281
5542277480113817344,F,6133.8354,1.8297905,1.1976733,1.1978146,0.011799612
5594239781166561280,F,6018.458,1.4336096,1.1029645,1.101281,-0.15263496
374245480030993664,F,6781.582,4.0437865,1.4578047,1.4567507,-0.072300586
2826925797528959360,F,6057.4585,3.5560248,1.7102497,1.7122006,0.11407375
5793656555826556288,F,6315.8247,2.7899504,1.3937505,1.3950548,0.093581941
5622430499081513344,F,6269.4893,2.8856685,1.439534,1.4398328,0.020753595
2919144071137878016,F,6440.2114,2.692927,1.3178538,1.3181511,0.022561293
617718487322047872,F,6250.1724,2.3078318,1.4165288,1.2956009,-8.5369172
4064793023614459136,F,6007.037,2.1468446,1.3540554,1.3527977,-0.092885034
5351595427675336064,F,6564.903,3.074421,1.3475354,1.3554335,0.5861116
3007116546228924288,F,6845.311,5.965623,1.7307523,1.7365796,0.33669176
3022928657306963840,F,6293.11,1.8900987,1.1565661,1.1565509,-0.0013129454
4307036227123996032,F,6569.8604,1.7180183,1.0026909,1.011707,0.89919401
486087738386602624,F,6755.427,4.3035927,1.5124683,1.5144786,0.13291296
351590936293170304,F,7256.645,7.7510943,1.7630565,1.76142,-0.092823438
3101975945548525312,F,6836.1143,4.080051,1.4408274,1.440016,-0.056312994
1864909919885212416,F,6324.7173,4.183665,1.7074642,1.7035284,-0.23050628
2890819826969527552,F,6424.3843,2.582807,1.2993631,1.2972871,-0.15976725
457243901961740928,F,6073.855,3.6720269,1.7289897,1.7305225,0.08865243
4335448329137748352,F,6493.838,5.702777,1.8827242,1.8866592,0.20900507
1864908579855390080,F,6202.99,3.348085,1.5806946,1.5843431,0.23081616
3641659511367796992,F,7055.18,5.532325,1.574313,1.574312,-6.3363142e-05
5375707172213026432,F,6382.5273,1.7963285,1.0959251,1.0961265,0.018377505
5984222021381880960,F,7126.4277,3.3197737,1.2033808,1.1952634,-0.67454665
2194387684469653760,F,6290.2705,3.9276264,1.6684008,1.6687051,0.018241168
6660992009738951552,F,6339.589,4.7839594,1.8172596,1.8131123,-0.22821886
2176326350569560064,F,7100.7393,7.0539117,1.7423332,1.754935,0.72327123
5233563271056683264,F,7349.2236,10.456678,1.9925193,1.9946519,0.10702831
2229421732702064128,F,6906.9883,5.4366913,1.6271147,1.6283324,0.074836342
811976319068510592,F,6580.429,2.8181367,1.2940283,1.2915933,-0.18817439
5532853462872739456,F,6351.7676,4.7219677,1.8136144,1.7944256,-1.0580393
6719451496812498304,F,6153.671,2.3069077,1.3396184,1.3362869,-0.24868736
4525936691432582912,F,6239.877,1.6439489,1.0967456,1.0970976,0.032093773
6412605289276127104,F,6217.439,5.062645,1.9368224,1.9391832,0.1218886
5409235851604300288,F,6661.6484,6.6999516,1.9379799,1.9432361,0.2712228
459481412421974016,F,6352.758,2.1381516,1.2088084,1.2071126,-0.14028659
430872910147832192,F,6656.5703,5.414675,1.7227082,1.7495982,1.5609118
5642072488339886208,F,6076.6733,2.6893053,1.5129323,1.4795902,-2.2038081
119985683850186752,F,6100.8135,1.3762625,1.04834,1.0500943,0.16734078
1129108423507342208,F,6230.8984,3.1551745,1.5290332,1.5242757,-0.31114735
5428436004674049920,F,6214.7637,2.8171532,1.4518597,1.4478019,-0.27948743
3061693825232703872,F,6146.709,1.9408121,1.2281407,1.228456,0.025671685
2226854854088298624,F,6806.6987,5.1272745,1.6259325,1.6282586,0.14306503
6707164420009248640,F,6160.9653,1.6483461,1.1294436,1.1268856,-0.22648123
533215521174267136,F,7358.4683,8.989111,1.6739441,1.8447465,10.203588
2534557821681975552,F,6124.4946,2.122952,1.2961537,1.2941444,-0.15502047
4762836504669480576,F,6137.5474,1.8786227,1.2126992,1.212225,-0.039105372
5333094602697375488,F,6001.9673,0.61570734,0.72522086,0.72569324,0.065135759
5851672836672177792,F,6319.0674,5.5734563,1.9690356,1.9697426,0.035907785
245633582007160704,F,7213.1226,3.6425374,1.2160926,1.2221051,0.49440823
5338444036001586944,F,7468.261,7.756833,1.6136686,1.6636287,3.0960578
1830068148758383232,F,6331.9297,3.157863,1.4673812,1.4766502,0.63167086
6037985940942313728,F,6213.126,1.5507829,1.0740643,1.0747522,0.064045931
5342695916170978176,F,6531.959,3.2578115,1.3888808,1.4093837,1.4762156
1180538389134136192,F,6366.4717,2.9948623,1.4186778,1.4224728,0.26750116
5916652084048264448,F,7019.5103,8.676109,1.9788848,1.9915996,0.64252327
5910612604105236864,F,6051.3364,1.0166744,0.9537821,0.91736362,-3.8183232
472159228166402304,F,6666.1226,4.780162,1.6311299,1.6391846,0.49381332
5225660290704678144,F,6168.2925,1.9881628,1.2300173,1.2346652,0.37787407
4430572783769538816,F,6775.9404,4.7632117,1.5814856,1.5836673,0.13795229
1147216967701053440,F,6053.9814,1.7395098,1.1968187,1.1989041,0.17424314
1882151602225930112,F,6077.3174,1.5958221,1.1239986,1.139519,1.3808179
212404416465786624,F,7393.3647,112.34637,1.5693635,6.4602367,311.64693
1629227747032706432,F,6104.14,1.5176281,1.1439108,1.101506,-3.7070019
3116584233129050752,F,6436.327,4.4223256,1.6480548,1.6912286,2.619683
5976542688609721984,F,6311.828,1.3236768,1.5831537,0.96213016,-39.22699
4720544202224034816,F,6147.188,1.8804462,1.2081987,1.209012,0.067318536
3158504797566226560,F,6686.802,4.8073726,1.6164318,1.6336918,1.0677831
5599466722007362560,F,6319.7437,2.2543554,1.2518736,1.2524645,0.047200441
4263647368007540096,F,6006.061,1.3523053,1.0815635,1.0740168,-0.69776211
4844646973004611584,F,6040.4463,1.4798925,1.1085114,1.1107855,0.20514623
6049858742373363840,F,6021.257,2.8170853,1.5581717,1.5423354,-1.0163376
208135489553716096,F,6936.2886,5.770238,1.6634269,1.6633962,-0.0018433292
592211638623941376,F,6083.0117,3.0254042,1.632661,1.566057,-4.0794763
6075296905960830848,F,6054.596,2.3876102,1.4000044,1.404315,0.30789895
1821332975562959360,F,6111.8125,2.7007146,1.4707303,1.4657249,-0.34033513
5946135385269224320,F,7039.906,5.1815333,1.5155938,1.5302014,0.96381842
1977521900801422592,F,6168.2075,2.50062,1.3961853,1.3847107,-0.82185074
818326926431384576,F,6032.0825,1.8250318,1.2419087,1.2369548,-0.39889329
1940272302268628096,F,6022.5034,3.8279297,1.7966089,1.7971364,0.029358377
4303230679947684480,F,6023.806,1.7868717,1.2270831,1.2273202,0.019324682
4553665550041661056,F,6056.0586,3.4940174,1.6969632,1.6979917,0.060606386
5985297481232337792,F,6287.3086,2.6603663,1.3740383,1.3746569,0.045022593
532187615241889920,F,6255.002,4.9718504,1.899591,1.8987041,-0.046690576
2036159543110273152,F,6635.2744,5.6031027,1.7880589,1.7912231,0.17696181
6129991630841398272,F,6622.1885,4.177508,1.5365596,1.5527757,1.0553518
466082948959461504,F,6268.9727,5.033171,1.910874,1.9018718,-0.47110207
3215777155662887808,F,6555.165,5.0738735,1.7461128,1.7464483,0.019211621
5849758827446583424,F,6343.331,4.5578876,1.7318255,1.767666,2.0695238
2018799147893091200,F,7424.26,7.2297926,1.6194988,1.6252109,0.3527099
5612579841277751296,F,6252.321,5.7481766,1.6538072,2.0433167,23.55229
6320763701483017344,F,6323.631,5.2216125,1.9065259,1.9038049,-0.14272018
6177659205111296384,F,6006.5156,1.7610681,1.2129196,1.2254512,1.0331755
1367756425884688512,F,6233.0093,2.9812253,1.4802252,1.4806589,0.029297005
1893092533196586240,F,6179.708,2.0458975,1.2472595,1.2478408,0.046607605
4314517304284256512,F,6309.323,4.4660187,1.7936594,1.7686745,-1.3929585
5871319150952908544,F,6256.86,2.1484005,1.2467109,1.2473775,0.053469175
4114547131668321152,F,6005.072,1.3488729,1.0716991,1.0730062,0.12196668
5438374455912889728,F,6303.3374,4.739779,1.8138697,1.8255389,0.64333334
5209904357794966144,F,6373.9834,3.2453728,1.4781365,1.4772827,-0.05776452
395102601437478144,F,6372.731,2.5466583,1.3043901,1.3091437,0.36443216
3352900824179509376,F,6033.9404,1.9644384,1.2494644,1.2825383,2.6470445
4293793331148029184,F,7308.483,7.3615255,1.6973896,1.6923204,-0.29864695
5240484902944085632,F,6016.013,1.4255695,1.098511,1.0990813,0.05191747
651834580786481792,F,6006.0083,2.654734,1.4145994,1.5048451,6.3795971
3031255190152244864,F,6384.802,3.2439783,1.4735066,1.4719643,-0.10467183
4973164484832791040,F,6061.9897,4.1358986,1.8431803,1.8437741,0.032216956
4068924404202500864,F,6070.138,2.07144,1.3106848,1.3013443,-0.71264347
4320536477618574720,F,7457.6455,5.6454887,1.4242294,1.4233131,-0.0643331
5615974102391838080,F,6133.1216,2.7152975,1.5072596,1.4594819,-3.1698374
6083476134293803008,F,6292.502,4.9401875,1.8711945,1.8701574,-0.055426207
672149398139884672,F,6172.8213,3.6842432,1.6821539,1.6782625,-0.23133287
5196498081237622784,F,6076.393,3.9031003,1.7569022,1.7826509,1.4655749
2000444313058309248,F,6472.5186,5.9223323,1.9319338,1.9353207,0.17530925
5635716069878718208,F,6442.082,2.704095,1.478764,1.3201146,-10.728513
3548494837426169472,F,6266.069,2.6552622,1.3791606,1.3826636,0.25399318
5395187494598585984,F,6005.731,0.64566654,0.7416072,0.74220786,0.080994365
5578551227698720384,F,6268.6978,2.1821961,1.2501822,1.2524067,0.17793367
205949355499715200,F,7143.5684,6.030333,1.588806,1.603221,0.90728521
227908350754795008,F,6073.6885,2.60827,1.4678116,1.4585604,-0.6302747
4733084024963349760,F,6090.801,4.335533,1.873827,1.869931,-0.20791518
457147973873034752,F,6130.3076,1.8788811,1.2177384,1.2151735,-0.21063127
3107497216208437504,F,7049.5317,4.3435726,1.4081856,1.3971922,-0.78067486
4658984126745140608,F,6009.135,2.5469718,1.5160168,1.4724525,-2.8735997
5955585619012761984,F,6334.704,3.0488863,1.4577764,1.4496766,-0.55562855
5673514981833782016,F,6005.5894,3.3329754,1.8975415,1.6863897,-11.127651
190486339361448960,F,6004.9067,3.8769867,1.835757,1.8192308,-0.90024165
5688955213168247168,F,6067.55,2.213372,1.3409684,1.3463366,0.40031958
5601623173548806912,F,6817.6484,4.0881033,1.4520537,1.4492553,-0.19272149
5874672798875092480,F,6720.22,4.9641905,1.6418146,1.643654,0.11203408
2231664255386790400,F,7108.38,5.084886,1.4804398,1.4867998,0.42960315
3020142151244870144,F,6025.731,1.3280095,1.0610647,1.0573877,-0.3465347
4056766970960573440,F,7172.467,3.895128,1.2733357,1.2781355,0.3769499
6140009865392980224,F,6047.5737,1.7026957,1.1883869,1.1886646,0.023370596
6060614233858246400,F,6391.9595,1.8223146,1.0989629,1.1007706,0.16448853
5254978218545503872,F,6410.3877,2.8492885,1.373474,1.3685251,-0.3603168
5343363491517116928,F,6044.304,1.5599583,1.1403455,1.1389825,-0.11952386
341773985381474688,F,6132.9062,2.5924313,1.4371961,1.4261794,-0.76654459
2020553762268122112,F,6236.87,1.7462851,1.12971,1.13182,0.18677073
3239552067389552000,F,6119.786,1.8117388,1.2119305,1.1973703,-1.2014054
2999439068852622976,F,6277.369,3.0137675,1.4746631,1.4677521,-0.46864796
241800306514120192,F,6252.973,3.7405443,1.6481658,1.647963,-0.012304913
5311132132787065856,F,7240.672,7.132812,1.7123312,1.6971718,-0.88530917
884414515929062912,F,6171.3066,2.7787402,1.4329097,1.4582194,1.7663184
3663440974153236224,F,6460.8174,5.5548697,1.8783667,1.8811142,0.14627147
206519005602824448,F,6881.4634,3.2690246,1.2729479,1.2720396,-0.071350626
5336158357498193792,F,7091.001,5.5814257,1.5555253,1.5653471,0.63141105
5338075733963829760,F,6245.8335,2.4545476,1.3306344,1.3380061,0.5539969
4531626595387872640,F,6781.429,4.5468764,1.5365622,1.5447823,0.53496979
1857572329038904320,F,6340.8105,4.341092,1.7286054,1.7264862,-0.12259682
5279344976724839680,F,6356.8433,2.0720549,1.1899576,1.1867815,-0.26690631
3081557709677752064,F,6160.9453,3.7200835,1.6945472,1.6929136,-0.09640215
6189354568561284992,F,6058.586,2.3740633,1.3983635,1.3984816,0.0084450071
4055436527545177088,F,7133.6143,6.733806,1.6829053,1.6988859,0.94958419
4485229987834395136,F,6119.541,2.0862386,1.2860641,1.2849832,-0.084046725
5939097956778168576,F,6740.8564,2.9215534,1.3762674,1.2532275,-8.9401142
469014693635341184,F,6004.8145,0.97883713,0.9123353,0.91413258,0.19699756
1863454750611893504,F,6974.8896,4.6234384,1.4527156,1.4725194,1.3632257
5616389133670180096,F,6191.967,3.9189825,1.7158965,1.7202143,0.25163595
1963185403041692288,F,6091.4497,1.71263,1.174436,1.1750155,0.049346098
6101401407939535232,F,6092.363,2.3395166,1.3728985,1.3729183,0.0014395999
4067462534736393728,F,6666.5215,4.9429007,1.6431813,1.6666543,1.4285114
5369615980881362560,F,7483.4053,8.752385,1.7744277,1.7600209,-0.81191064
5506221332734111872,F,6321.3574,2.084909,1.2117556,1.2038601,-0.65157495
4253707404994201728,F,6003.094,1.630844,1.1794931,1.1806171,0.095298405
4061700204821442432,F,6578.0273,3.388135,1.4089612,1.417236,0.58729687
1817750251254809088,F,6192.134,1.7112571,1.2650124,1.1366588,-10.146434
3435721434460027776,F,6475.9023,2.8808537,1.3528025,1.3483827,-0.32671095
1869306076614420864,F,6501.7817,5.3958936,1.8390721,1.8307122,-0.45457019
5702494363132341632,F,6195.5337,1.6920134,1.1285726,1.1290095,0.038716396
3069618937543580032,F,6188.6636,2.1760688,1.404262,1.283204,-8.6207528
215603651704198016,F,6029.318,2.609028,1.4861761,1.4803219,-0.39391338
5215713971078756736,F,6148.4097,1.6623572,1.1352781,1.1362914,0.089259674
6062215122813816192,F,6065.9443,1.3425703,1.058697,1.0491192,-0.90467645
2194725715576856576,F,6832.7075,5.3983917,1.6487279,1.6580579,0.56589228
6736516776284258304,F,6209.9854,1.7418908,1.2024649,1.1402038,-5.1777935
5458421920141791360,F,6231.23,2.0181117,1.2185668,1.2189284,0.029674589
2023176269320708224,F,6490.295,5.958014,1.930016,1.9305233,0.02628451
6630933114186854016,F,6078.992,1.3666735,1.0503452,1.0539558,0.34375498
6035987887798608000,F,6171.598,2.3150601,1.3304155,1.3308804,0.034945673
2133400244078488320,F,6473.7764,4.674387,1.7180082,1.7187001,0.040273662
1877821892937670656,F,6560.8496,4.5066624,1.637625,1.6430868,0.33352021
4167335848809937664,F,7059.109,2.1672688,0.9821739,0.98425986,0.21238204
5636748412515226624,F,6113.3594,4.349409,1.8730022,1.8591243,-0.7409439
4267917282733711104,F,6642.148,4.422885,1.5866233,1.5881404,0.095616834
5306551876573765632,F,6591.0625,2.6050596,1.2336012,1.2378019,0.34052057
980586427188100608,F,6548.4824,3.775467,1.4951916,1.5095836,0.96255266
2467744691950012160,F,6074.0186,3.2070673,1.6217136,1.6171673,-0.28033659
5334466930653549312,F,6396.46,5.7279787,1.9357942,1.9488324,0.67353001
5512974842390900864,F,6004.1255,2.657291,1.5065558,1.5065141,-0.0027689161
449996750244232064,F,6757.5337,4.2563667,1.5013782,1.505207,0.25502121
5857767120393415296,F,6752.2383,3.6860604,1.5041116,1.4029392,-6.7263865
6757608020629318656,F,6773.638,3.951064,1.4451573,1.443332,-0.12630772
5346468168750962560,F,6305.2964,1.9004688,1.1535127,1.1552408,0.14981216
2615790084339321984,F,6087.1475,1.7290156,1.1816803,1.1822926,0.051814782
5415151361589826560,F,6075.3794,3.7551382,1.7487518,1.7491188,0.020988024
4036444938150675968,F,6063.1943,2.8593435,1.5243868,1.5324396,0.5282623
5933955609620049536,F,6464.5854,3.667314,1.5224333,1.5266724,0.27844258
2072277915983069056,F,6137.278,1.6689285,1.1431143,1.142669,-0.038957479
5929122641872284416,F,6284.624,2.8949523,1.4814336,1.4352094,-3.1202349
429576207981344896,F,6443.2065,4.9064207,1.773018,1.7775894,0.25783161
4777785739638297216,F,6428.5195,2.8675642,1.3665379,1.3651734,-0.09985387
6845596782226830080,F,6256.8843,2.3746595,1.3111646,1.3114073,0.018507552
6724183004598143744,F,6045.373,4.071314,1.8344337,1.8393918,0.27028192
3312946083450688640,F,6040.264,1.644701,1.1708933,1.1710752,0.015538352
945587700765498752,F,6342.875,2.7718353,1.380052,1.3786835,-0.099165698
5408714580002197248,F,6379.287,2.3902807,1.2642052,1.2657074,0.11882833
5659566542965979392,F,6206.8975,2.1126273,1.2540594,1.2569426,0.22991215
5938013769595954176,F,6088.4976,1.905766,1.2420585,1.2407025,-0.10917073
6768058530747441408,F,6241.4976,1.8967437,1.1673764,1.1778226,0.89484118
6667464246278014336,F,6068.736,2.239712,1.3534794,1.3537945,0.023283775
5824584718430246400,F,6011.1504,1.4377661,1.1035197,1.1055594,0.18483831
5934195273186940032,F,6875.769,5.2493305,1.599688,1.6145911,0.93162773
2056572835466410624,F,6413.464,4.1465673,1.651613,1.6493476,-0.13716181
2185114059805875456,F,6726.296,5.292716,1.6816056,1.6941057,0.7433437
5259292839578013184,F,7142.431,6.463171,1.652309,1.6602897,0.48300365
5529873339681854336,F,6401.009,3.081423,1.42661,1.4273548,0.052208901
5541430787440946176,F,6039.5146,1.6027895,1.1563845,1.1563448,-0.0034371386
3033398207035953536,F,6023.879,1.5369968,1.1434908,1.1382487,-0.45842955
5238129371053100544,F,6661.692,4.4640436,1.5761665,1.5861647,0.63433547
5626535839287730688,F,6032.036,1.9260038,1.2602928,1.2707317,0.8282956
5895904986842703616,F,6009.392,3.7392347,1.7861612,1.7839532,-0.12361762
3842634710619392000,F,6023.813,2.4859114,1.4475702,1.4476148,0.0030825198
2282959668276540672,F,6025.566,1.7121212,1.1964667,1.2006729,0.35155393
4765651838551917312,F,6169.986,2.6025195,1.4117632,1.411828,0.0045920848
1678967591488182272,F,6192.4463,1.4722314,1.0587842,1.0541847,-0.4344152
2877125684522252928,F,6012.405,1.1379628,0.98389,0.98315216,-0.074991851
3155872875965216128,F,6050.1304,3.5235727,1.7123555,1.7085013,-0.22508289
4491552592000653568,F,6180.685,2.589583,1.4034637,1.4034433,-0.0014566503
4595152803817548032,F,7079.06,6.9162946,1.7468393,1.7483916,0.088864481
6470290617073926912,F,6050.6255,2.0306964,1.29917,1.2968063,-0.1819388
2028439150449238784,F,6296.379,4.935061,1.8674012,1.8668856,-0.027611928
478547803041508864,F,6064.5327,3.8032315,1.7928791,1.7665863,-1.4665129
5644430219231950720,F,7259.1157,6.356749,1.5877419,1.5940548,0.3976043
5266001956445348096,F,6133.502,1.6108197,1.1255826,1.1239826,-0.14214482
5881050447331500928,F,7176.772,6.841419,1.6866777,1.6918738,0.30806529
4083633949901274624,F,6517.935,4.9546123,1.7359374,1.7455727,0.55505059
2922137281087225344,F,6012.8105,3.5998344,1.7499465,1.7483943,-0.088698323
3377443538617875840,F,6426.4023,3.7353067,1.5677145,1.5591233,-0.54800481
2045440761296424064,F,6319.2407,2.2834065,1.2582542,1.2607094,0.1951253
6024163396169281664,F,6058.4766,2.5353935,1.4509577,1.44527,-0.39199866
